瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
156,堡林,2019-11-18 05:00,12.7,,,9,.6,,250,,96,,14,12,1007.9,,1016.6,,,9,,,,10,4,StNs,4,1928,,01,13.3,,,,,
156,堡林,2019-11-18 06:00,12,,.8,,1.3,,320,,96,,13.4,11.3,1008.2,,1016.9,,,9,,,,10,4,StNs,4,1988,,01,12.9,,,,,
156,堡林,2019-11-18 07:00,11.2,,,9,1.4,,340,,95,,12.6,10.4,1009.3,,1018.1,,,9,,,,10,5,StNs,4,1461,,01,12.1,,,,,
156,堡林,2019-11-18 08:00,11.1,,,9,1.3,,20,,88,,11.6,9.1,1009.6,,1018.4,,0,,.1,,,10,7,ScAs,11,1871,,01,11.9,,,,,
156,堡林,2019-11-18 09:00,11.2,,1.5,,.7,,360,,86,,11.4,8.9,1010,,1018.8,,0,,.13,,,10,7,ScAs,8,1420,,,12,,,,,
156,堡林,2019-11-18 10:00,10.2,,,9,3.3,,20,,85,,10.5,7.7,1011.1,,1019.9,,0,,.21,,,10,7,ScAs,10,1909,,,11.4,,,,,
156,堡林,2019-11-18 11:00,10,,,9,2.5,,360,,74,,9,5.5,1012,,1020.8,,0,,.26,,,10,7,ScAs,10,1281,,,11.6,,,,,
156,堡林,2019-11-18 12:00,10.3,,,9,3.5,,20,,62,,7.7,3.3,1011.4,,1020.2,,.4,,1.39,,,10,7,ScAs,9,1398,,,14.3,,,,,
156,堡林,2019-11-18 13:00,10.4,,,9,2.7,,340,,51,,6.4,.6,1011.2,,1020,,.2,,1.09,,,10,7,ScAs,11,1211,,,14.5,,,,,
156,堡林,2019-11-18 14:00,9.8,,,9,2.5,,340,,51,,6.2,.1,1011.2,,1020,,.2,,.88,,,10,7,ScAs,9,1096,,42,13,,,,,
156,堡林,2019-11-18 15:00,10,,,9,1.8,,360,,50,,6.1,0,1011.3,,1020.1,,.1,,.91,,,10,4,ScAs,11,1371,,42,13,,,,,
156,堡林,2019-11-18 16:00,8.9,,,9,2.7,,340,,53,,6.1,-.1,1012.1,,1020.9,,.2,,.71,,,7,7,Sc,11,1346,,42,10.9,,,,,
156,堡林,2019-11-18 17:00,8.4,,,9,2.6,,360,,57,,6.2,.3,1012.4,,1021.3,,0,,.2,,,10,6,ScAs,12,1316,,42,9,,,,,
156,堡林,2019-11-18 18:00,7.9,,,9,2.2,,20,,58,,6.2,.1,1013.2,,1022.1,,0,,.07,,,10,6,ScAs,11,1488,,42,8.2,,,,,
156,堡林,2019-11-18 19:00,7.7,,,9,1.6,,20,,58,,6.1,0,1013.7,,1022.6,,,9,,,,10,2,,11,1786,,42,7.8,,,,,
156,堡林,2019-11-18 20:00,7.4,,,9,1.5,,20,,57,,5.9,-.5,1014,,1022.9,,,9,,,,4,4,,12,1950,,,7.3,,,,,
156,堡林,2019-11-18 21:00,6.9,,,9,1.5,,20,,55,,5.5,-1.5,1014.3,,1023.2,,,9,,,,5,5,Sc,10,2000,,,6,,,,,
156,堡林,2019-11-18 22:00,6.6,,,9,1.8,,20,,56,,5.5,-1.5,1014.3,,1023.3,,,9,,,,9,8,,14,2000,,,5.8,,,,,
156,堡林,2019-11-18 23:00,6.4,,,9,.5,,320,,63,,6.1,-.1,1014.4,,1023.4,,,9,,,,6,6,,13,2000,,,6.2,,,,,
156,堡林,2019-11-19 00:00,6.4,,0,,1.1,,270,,67,,6.4,.7,1014.5,,1023.5,,,9,,,,10,6,,,2000,,01,6.4,,,,,
156,堡林,2019-11-19 01:00,6.7,,,9,1.2,,270,,69,,6.8,1.4,1014.3,,1023.2,,,9,,,,9,9,Sc,10,2000,,01,6.7,,,,,
156,堡林,2019-11-19 02:00,6.9,,,9,1.4,,360,,63,,6.2,.3,1014.4,,1023.3,,,9,,,,9,9,Sc,10,2000,,01,6.4,,,,,
156,堡林,2019-11-19 03:00,7.2,,0,,2,,340,,55,,5.6,-1.2,1014.6,,1023.5,,,9,,,,8,8,Sc,10,2000,,,6.1,,,,,
156,堡林,2019-11-19 04:00,6.7,,,9,2,,290,,63,,6.2,.1,1014.3,,1023.2,,,9,,,,8,8,Sc,10,2000,,,6,,,,,
156,堡林,2019-11-19 05:00,6.2,,,9,1.4,,340,,75,,7.1,2,1014.1,,1023.1,,,9,,,,10,6,ScAs,10,2000,,01,6.1,,,,,
156,堡林,2019-11-19 06:00,6.8,,0,,1.5,,290,,66,,6.5,.8,1014.1,,1023,,,9,,,,8,8,Sc,10,2000,,,6.1,,,,,
156,堡林,2019-11-19 07:00,6.5,,,9,1.2,,340,,70,,6.8,1.4,1014.9,,1023.9,,,9,,,,10,6,StNs,8,1600,,01,6.1,,,,,
156,堡林,2019-11-19 08:00,6.6,,,9,1.2,,20,,69,,6.7,1.3,1015.4,,1024.4,,0,,.1,,,10,8,ScAs,10,1957,,01,6.5,,,,,
156,堡林,2019-11-19 09:00,5.5,,0,,2.9,,20,,72,,6.5,.8,1016.4,,1025.4,,0,,.22,,,10,8,ScAs,7,2000,,01,7.1,,,,,
156,堡林,2019-11-19 10:00,6.1,,,9,3.2,,20,,63,,5.9,-.4,1016.9,,1025.9,,.6,,1.02,,,7,7,Sc,8,2000,,,10.4,,,,,
156,堡林,2019-11-19 11:00,6.6,,,9,2.5,,20,,56,,5.5,-1.5,1017.5,,1026.5,,.7,,1.5,,,10,7,ScAs,10,2000,,,11.9,,,,,
156,堡林,2019-11-19 12:00,7.3,,,9,1.8,,20,,52,,5.3,-1.9,1017,,1025.9,,.3,,1.26,,,7,7,Sc,13,2000,,,14,,,,,
156,堡林,2019-11-19 13:00,7.5,,,9,2.4,,360,,49,,5.1,-2.5,1016.5,,1025.4,,.7,,1.72,,,7,7,Sc,13,1972,,,13.8,,,,,
156,堡林,2019-11-19 14:00,6.8,,,9,3.4,,20,,55,,5.4,-1.6,1016.6,,1025.6,,.4,,1.08,,,6,6,Sc,12,2000,,,11,,,,,
156,堡林,2019-11-19 15:00,7.2,,0,,2.7,,340,,55,,5.6,-1.2,1016.9,,1025.8,,.2,,.72,,,10,7,ScAs,11,2000,,01,9.7,,,,,
156,堡林,2019-11-19 16:00,7.7,,,9,2.1,,20,,55,,5.8,-.7,1016.9,,1025.8,,.2,,.5,,,8,8,Sc,14,2000,,,10.2,,,,,
156,堡林,2019-11-19 17:00,7.4,,,9,2.1,,20,,55,,5.7,-1,1017.4,,1026.3,,.2,,.24,,,8,8,Sc,13,1844,,,8,,,,,
156,堡林,2019-11-19 18:00,7,,,9,1.9,,20,,58,,5.8,-.7,1017.9,,1026.9,,0,,.06,,,8,8,Sc,14,2000,,,6.9,,,,,
156,堡林,2019-11-19 19:00,6.4,,,9,2,,50,,63,,6.1,-.1,1018.4,,1027.4,,,9,,,,8,4,,14,2000,,,6.3,,,,,
156,堡林,2019-11-19 20:00,5.6,,,9,3.2,,50,,68,,6.2,.1,1018.7,,1027.7,,,9,,,,9,4,,14,1999,,,6.1,,,,,
156,堡林,2019-11-19 21:00,4.6,,,9,2,,50,,71,,6,-.2,1019.5,,1028.6,,,9,,,,2,2,Sc,12,2000,,,4.5,,,,,
156,堡林,2019-11-19 22:00,4.7,,,9,1.9,,50,,71,,6.1,-.1,1019.8,,1028.9,,,9,,,,1,1,,16,2000,,,4.7,,,,,
156,堡林,2019-11-19 23:00,4.6,,,9,1.8,,50,,71,,6,-.2,1020.2,,1029.3,,,9,,,,0,0,,,2000,,,4.4,,,,,
156,堡林,2019-11-20 00:00,4.4,,,9,1.6,,50,,71,,5.9,-.4,1020.3,,1029.4,,,9,,,,3,3,,,2000,,,4.4,,,,,
156,堡林,2019-11-20 01:00,4.8,,,,1.2,,20,,66,,5.7,-1,1020.4,,1029.5,,,9,,,,0,0,,,2000,,,4.3,,,,,
156,堡林,2019-11-20 02:00,3.7,,,,2.3,,50,,71,,5.7,-1,1020.3,,1029.4,,,9,,,,0,0,,,2000,,,3.3,,,,,
156,堡林,2019-11-20 03:00,3.3,,,,4,,50,,71,,5.5,-1.4,1020.2,,1029.3,,,9,,,,0,0,,,2000,,,2.3,,,,,
156,堡林,2019-11-20 04:00,2.8,,,,5.1,,50,,68,,5.1,-2.5,1019.9,,1029,,,9,,,,0,0,,,2000,,,1.6,,,,,
156,堡林,2019-11-20 05:00,2.1,,,,4,,50,,72,,5.1,-2.4,1020.1,,1029.3,,,9,,,,0,0,,,2000,,,1.1,,,,,
156,堡林,2019-11-20 06:00,2,,,,2.4,,50,,68,,4.8,-3.2,1020.7,,1029.9,,,9,,,,0,0,,,2000,,,.7,,,,,
156,堡林,2019-11-20 07:00,1.4,,,,1.9,,50,,71,,4.8,-3.2,1021.3,,1030.5,,,9,,,,1,1,Ac,35,2000,,,.1,,,,,
156,堡林,2019-11-20 08:00,2.6,,,,1.5,,20,,63,,4.6,-3.7,1022.2,,1031.4,,.2,,.18,,,4,4,Ac,35,2000,,,1.2,,,,,
156,堡林,2019-11-20 09:00,4.1,,,,2.2,,50,,56,,4.6,-3.9,1022.9,,1032,,1,,.74,,,3,3,Ac,35,2000,,,3.1,,,,,
156,堡林,2019-11-20 10:00,5,,,,2,,50,,53,,4.6,-3.8,1023.5,,1032.6,,1,,1.19,,,3,0,Ci,,2000,,,6.8,,,,,
156,堡林,2019-11-20 11:00,6.5,,,,1.5,,50,,50,,4.9,-3.1,1023.5,,1032.5,,1,,1.91,,,0,0,,,1949,,,12.3,,,,,
156,堡林,2019-11-20 12:00,7.3,,,,1.8,,360,,46,,4.7,-3.5,1022.4,,1031.4,,1,,2.22,,,0,0,,,1994,,,15,,,,,
156,堡林,2019-11-20 13:00,8.2,,,,2.2,,20,,38,,4.1,-5.3,1021.3,,1030.2,,1,,2.29,,,0,0,,,1972,,,16.4,,,,,
156,堡林,2019-11-20 14:00,9.5,,,,1.6,,50,,35,,4.2,-5.2,1021,,1029.9,,1,,2.12,,,0,0,,,2000,,,16,,,,,
156,堡林,2019-11-20 15:00,10.1,,,,1.8,,20,,31,,3.8,-6.2,1020.7,,1029.6,,1,,1.71,,,0,0,,,2000,,,14.6,,,,,
156,堡林,2019-11-20 16:00,9.2,,,,1.5,,20,,27,,3.1,-8.8,1021.1,,1030,,1,,1.16,,,0,0,,,2000,,,10.2,,,,,
156,堡林,2019-11-20 17:00,7.6,,,,1.7,,20,,34,,3.6,-7.2,1021.5,,1030.5,,1,,.51,,,0,0,,,2000,,,6.6,,,,,
156,堡林,2019-11-20 18:00,6.1,,,,.6,,20,,47,,4.4,-4.3,1021.7,,1030.7,,.3,,.07,,,0,0,,,2000,,,4.6,,,,,
156,堡林,2019-11-20 19:00,4.6,,,,1.7,,50,,46,,3.9,-6,1022.2,,1031.3,,,9,,,,0,0,,,2000,,,3.3,,,,,
156,堡林,2019-11-20 20:00,4.4,,,,1.6,,50,,49,,4.1,-5.4,1022,,1031.1,,,9,,,,0,0,,,2000,,,2.5,,,,,
156,堡林,2019-11-20 21:00,3.4,,,,2.3,,50,,53,,4.2,-5.2,1022.4,,1031.5,,,9,,,,0,0,,,2000,,,1.8,,,,,
156,堡林,2019-11-20 22:00,3.8,,,,1,,50,,45,,3.6,-7,1022.8,,1031.9,,,9,,,,0,0,,,2000,,,1.2,,,,,
156,堡林,2019-11-20 23:00,3.2,,,,0,,0,,49,,3.8,-6.5,1023.2,,1032.3,,,9,,,,0,0,,,2000,,,.8,,,,,
156,堡林,2019-11-21 00:00,2.6,,,,0,,0,,58,,4.3,-4.8,1023.2,,1032.4,,,9,,,,0,0,,,2000,,,.4,,,,,
156,堡林,2019-11-21 01:00,2.3,,,,.2,,0,,56,,4.1,-5.5,1023.4,,1032.6,,,9,,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 02:00,1.2,,,,1.4,,20,,64,,4.3,-4.8,1022.9,,1032.1,,,9,,,,0,0,,,2000,,,-.2,,,,,
156,堡林,2019-11-21 03:00,1.1,,,,1.1,,50,,58,,3.8,-6.2,1022.8,,1032,,,9,,,,0,0,,,2000,,,-.5,,,,,
156,堡林,2019-11-21 04:00,.7,,,,.6,,250,,63,,4.1,-5.5,1022.7,,1031.9,,,9,,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 05:00,.9,,,,1.4,,50,,58,,3.8,-6.4,1022.2,,1031.4,,,9,,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 06:00,.6,,,,.7,,250,,71,,4.5,-4,1021.9,,1031.1,,,9,,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 07:00,.3,,,,0,,0,,73,,4.6,-3.9,1022.6,,1031.9,,,9,,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 08:00,.7,,,,.1,,0,,70,,4.5,-4.1,1023.4,,1032.6,,.2,,.15,,,0,0,,,2000,,,.1,,,,,
156,堡林,2019-11-21 09:00,3.2,,,,.3,,0,,57,,4.4,-4.5,1024.1,,1033.3,,1,,.74,,,0,0,,,1919,,,.2,,,,,
156,堡林,2019-11-21 10:00,6.4,,,,.3,,0,,45,,4.3,-4.6,1023.9,,1032.9,,1,,1.39,,,2,0,Ci,,2000,,,5.8,,,,,
156,堡林,2019-11-21 11:00,9.7,,,,1.8,,70,,26,,3.1,-8.9,1022.5,,1031.4,,1,,1.87,,,1,0,Ci,,1915,,,11.9,,,,,
156,堡林,2019-11-21 12:00,12.1,,,,1.3,,360,,23,,3.2,-8.4,1021.7,,1030.5,,1,,2.24,,,5,5,Ac,35,1940,,,16,,,,,
156,堡林,2019-11-21 13:00,14.4,,,,2.1,,50,,20,,3.3,-8.3,1020.4,,1029.1,,1,,2.26,,,1,0,Ci,,2000,,,17.6,,,,,
156,堡林,2019-11-21 14:00,14.7,,,,2.7,,50,,16,,2.7,-10.9,1019.8,,1028.5,,1,,1.74,,,5,1,ScCi,10,1927,,,15.9,,,,,
156,堡林,2019-11-21 15:00,15.1,,,,1.7,,20,,15,,2.6,-11.4,1019.5,,1028.2,,.5,,1.09,,,5,2,ScCi,10,2000,,,15.4,,,,,
156,堡林,2019-11-21 16:00,14.4,,,,1.2,,50,,18,,3,-9.6,1019.9,,1028.6,,.9,,.88,,,6,3,ScCi,10,2000,,,12.7,,,,,
156,堡林,2019-11-21 17:00,13.2,,,,1.1,,70,,23,,3.5,-7.5,1020.4,,1029.2,,.3,,.33,,,4,4,Sc,10,2000,,,10,,,,,
156,堡林,2019-11-21 18:00,12.3,,,,2.1,,200,,28,,4,-5.7,1021.1,,1029.9,,0,,.06,,,6,3,ScAc,10,1987,,,8.5,,,,,
156,堡林,2019-11-21 19:00,12,,,,1.6,,180,,37,,5.2,-2.2,1021.6,,1030.4,,,9,,,,10,8,,42,2000,,,8.1,,,,,
156,堡林,2019-11-21 20:00,11.6,,,,0,,0,,38,,5.2,-2.2,1022,,1030.8,,,9,,,,10,9,,43,2000,,,8.1,,,,,
156,堡林,2019-11-21 21:00,10.6,,,,1,,20,,44,,5.6,-1.1,1021.9,,1030.8,,,9,,,,10,6,ScAs,13,2000,,,8.1,,,,,
156,堡林,2019-11-21 22:00,10.6,,,,2.3,,50,,43,,5.5,-1.4,1021.6,,1030.5,,,9,,,,9,9,,39,2000,,,7.7,,,,,
156,堡林,2019-11-21 23:00,9.9,,,,3.5,,50,,46,,5.6,-1.2,1020.9,,1029.8,,,9,,,,8,6,,42,2000,,,7,,,,,
156,堡林,2019-11-22 00:00,9.6,,,,3.3,,50,,44,,5.3,-2,1020.3,,1029.2,,,9,,,,6,6,,,2000,,,6.3,,,,,
156,堡林,2019-11-22 01:00,8.9,,,,1.4,,20,,49,,5.6,-1.2,1020.1,,1029,,,9,,,,7,7,,44,2000,,,6,,,,,
156,堡林,2019-11-22 02:00,8.9,,,,.1,,0,,51,,5.8,-.7,1019.7,,1028.6,,,9,,,,7,7,,44,2000,,,5.9,,,,,
156,堡林,2019-11-22 03:00,8.4,,,,0,,0,,50,,5.5,-1.4,1019.2,,1028.1,,,9,,,,5,5,Sc,13,2000,,,5.2,,,,,
156,堡林,2019-11-22 04:00,8.5,,,,.7,,320,,49,,5.4,-1.6,1019,,1027.9,,,9,,,,4,4,Sc,14,2000,,,5.3,,,,,
156,堡林,2019-11-22 05:00,7.7,,,,.2,,0,,54,,5.7,-1,1018.6,,1027.5,,,9,,,,0,0,,,2000,,,4,,,,,
156,堡林,2019-11-22 06:00,6.9,,,,1.3,,50,,64,,6.3,.5,1018.6,,1027.6,,,9,,,,0,0,,,2000,,,3.6,,,,,
156,堡林,2019-11-22 07:00,7.2,,,,.7,,50,,68,,6.9,1.6,1019,,1028,,,9,,,,0,0,,,2000,,,3.5,,,,,
156,堡林,2019-11-22 08:00,7.8,,,,1.6,,70,,61,,6.4,.7,1019.2,,1028.1,,.1,,.14,,,0,0,,,2000,,,4.1,,,,,
156,堡林,2019-11-22 09:00,10.4,,,,1.8,,50,,54,,6.8,1.4,1019.6,,1028.5,,1,,.69,,,0,0,,,2000,,,6.5,,,,,
156,堡林,2019-11-22 10:00,13.2,,,,1.3,,70,,50,,7.5,2.9,1019.3,,1028.1,,1,,1.32,,,0,0,,,2000,,,12,,,,,
156,堡林,2019-11-22 11:00,14.9,,,,1.2,,70,,47,,7.9,3.6,1019.1,,1027.8,,1,,1.8,,,0,0,,,1955,,,16.4,,,,,
156,堡林,2019-11-22 12:00,16.7,,,,1.4,,20,,46,,8.7,5,1018.2,,1026.8,,1,,2.08,,,0,0,,,2000,,,19.2,,,,,
156,堡林,2019-11-22 13:00,18.3,,,,.9,,250,,46,,9.6,6.4,1017.1,,1025.6,,1,,2.14,,,0,0,,,1989,,,21.4,,,,,
156,堡林,2019-11-22 14:00,17.9,,,,.6,,360,,48,,9.8,6.7,1016.4,,1025,,.7,,1.18,,,4,4,Sc,10,2000,,,17.5,,,,,
156,堡林,2019-11-22 15:00,18.8,,,,.5,,20,,46,,9.9,6.9,1016,,1024.5,,.8,,1.28,,,3,3,Sc,16,2000,,,19.2,,,,,
156,堡林,2019-11-22 16:00,17.9,,,,.5,,110,,50,,10.2,7.3,1016,,1024.6,,.3,,.45,,,4,4,Sc,10,1958,,,15,,,,,
156,堡林,2019-11-22 17:00,17.1,,,,.7,,160,,54,,10.5,7.7,1015.9,,1024.5,,.3,,.3,,,6,6,Sc,17,1949,,,14,,,,,
156,堡林,2019-11-22 18:00,15.5,,,,.9,,180,,57,,10,7,1016.2,,1024.9,,0,,.07,,,0,0,,,2000,,,11.2,,,,,
156,堡林,2019-11-22 19:00,14.9,,,,1.6,,160,,56,,9.4,6.1,1016.6,,1025.3,,,9,,,,0,0,,,2000,,,9.9,,,,,
156,堡林,2019-11-22 20:00,14,,,,.2,,0,,58,,9.2,5.8,1016.8,,1025.5,,,9,,,,4,0,,,2000,,,8.8,,,,,
156,堡林,2019-11-22 21:00,13,,,,.3,,0,,67,,10,7,1016.6,,1025.3,,,9,,,,0,0,,,2000,,,8,,,,,
156,堡林,2019-11-22 22:00,11.8,,,,.6,,70,,73,,10.1,7.1,1017,,1025.8,,,9,,,,0,0,,,2000,,,7.5,,,,,
156,堡林,2019-11-22 23:00,11.4,,,,.8,,50,,77,,10.4,7.5,1016.7,,1025.5,,,9,,,,1,0,,,2000,,,7,,,,,
156,堡林,2019-11-23 00:00,10.6,,,,.2,,0,,82,,10.4,7.6,1016.9,,1025.7,,,9,,,,0,0,,,1926,,,6.4,,,,,
156,堡林,2019-11-23 01:00,10.5,,,,1,,70,,82,,10.4,7.5,1016.8,,1025.6,,,9,,,,0,0,,,2000,,,6.3,,,,,
156,堡林,2019-11-23 02:00,9.8,,,,.5,,20,,87,,10.5,7.7,1016.1,,1024.9,,,9,,,,0,0,,,1925,,,5.9,,,,,
156,堡林,2019-11-23 03:00,9.5,,,,.3,,0,,88,,10.4,7.6,1016.6,,1025.5,,,9,,,,0,0,,,1859,,,5.6,,,,,
156,堡林,2019-11-23 04:00,9.4,,,,0,,0,,87,,10.2,7.3,1016.6,,1025.5,,,9,,,,0,0,,,1996,,,5.4,,,,,
156,堡林,2019-11-23 05:00,8.7,,,,0,,0,,91,,10.2,7.3,1016.8,,1025.7,,,9,,,,0,0,,,1831,,,5.1,,,,,
156,堡林,2019-11-23 06:00,8.6,,,,1.5,,50,,91,,10.2,7.2,1017.2,,1026.1,,,9,,,,0,0,,,1996,,,4.9,,,,,
156,堡林,2019-11-23 07:00,8.5,,,,1.3,,70,,91,,10.1,7.1,1017.3,,1026.2,,,9,,,,0,0,,,1948,,,4.8,,,,,
156,堡林,2019-11-23 08:00,8.9,,,,1,,50,,90,,10.2,7.3,1017.3,,1026.2,,.1,,.13,,,0,0,,,1908,,,5.3,,,,,
156,堡林,2019-11-23 09:00,11.1,,,,0,,0,,80,,10.5,7.7,1017.8,,1026.6,,1,,.68,,,0,0,,,1781,,,7.6,,,,,
156,堡林,2019-11-23 10:00,13.8,,,,.6,,70,,66,,10.4,7.5,1016.7,,1025.4,,1,,1.23,,,4,0,Ci,,1877,,,12.8,,,,,
156,堡林,2019-11-23 11:00,16.5,,,,1.2,,70,,58,,10.8,8.1,1015.9,,1024.5,,1,,1.8,,,4,0,Ci,,2000,,,17.7,,,,,
156,堡林,2019-11-23 12:00,18.2,,,,1.3,,20,,51,,10.6,7.8,1014.7,,1023.2,,1,,2.01,,,4,0,Ci,,2000,,,20.2,,,,,
156,堡林,2019-11-23 13:00,19,,,,.7,,50,,48,,10.5,7.7,1013.7,,1022.2,,1,,2.01,,,7,0,Ci,,2000,,,22.1,,,,,
156,堡林,2019-11-23 14:00,20.1,,,,1.3,,250,,48,,11.2,8.7,1012.6,,1021.1,,1,,2.01,,,5,0,Ci,,1986,,,22.4,,,,,
156,堡林,2019-11-23 15:00,20.2,,,,.4,,0,,45,,10.6,7.8,1012.7,,1021.2,,1,,1.6,,,0,0,,,2000,,,21,,,,,
156,堡林,2019-11-23 16:00,20.3,,,,1,,230,,46,,10.9,8.2,1012.5,,1021,,1,,1.01,,,0,0,,,2000,,,17.4,,,,,
156,堡林,2019-11-23 17:00,18.3,,,,2.6,,180,,52,,10.9,8.2,1012.9,,1021.4,,.9,,.38,,,6,0,Ci,,2000,,,14.4,,,,,
156,堡林,2019-11-23 18:00,16.8,,,,2.8,,180,,56,,10.6,7.9,1013.4,,1022,,0,,.05,,,1,0,Ci,,2000,,,12.1,,,,,
156,堡林,2019-11-23 19:00,16.1,,,,1.5,,200,,57,,10.4,7.5,1014,,1022.6,,,9,,,,10,8,,63,2000,,,12,,,,,
156,堡林,2019-11-23 20:00,16,,,,.9,,230,,60,,10.9,8.2,1013.9,,1022.5,,,9,,,,9,9,,47,2000,,,11.9,,,,,
156,堡林,2019-11-23 21:00,14.9,,,,1.5,,360,,65,,10.9,8.3,1013.2,,1021.9,,,9,,,,6,6,Ac,35,2000,,,11.3,,,,,
156,堡林,2019-11-23 22:00,15.1,,,,1,,360,,67,,11.5,9,1013.1,,1021.8,,,9,,,,10,9,,40,2000,,,11.7,,,,,
156,堡林,2019-11-23 23:00,14.2,,,9,.6,,20,,73,,11.8,9.4,1013.2,,1021.9,,,9,,,,9,9,Ac,35,2000,,01,11.9,,,,,
156,堡林,2019-11-24 00:00,14.2,,0,,0,,0,,73,,11.8,9.4,1012.6,,1021.3,,,9,,,,7,7,,,1992,,,11.3,,,,,
156,堡林,2019-11-24 01:00,13.9,,,,0,,0,,74,,11.7,9.3,1012.6,,1021.3,,,9,,,,2,2,,42,1990,,,11.6,,,,,
156,堡林,2019-11-24 02:00,13.8,,,,0,,0,,78,,12.3,10,1012.1,,1020.8,,,9,,,,1,1,,42,2000,,,11.7,,,,,
156,堡林,2019-11-24 03:00,12.9,,0,,.9,,70,,84,,12.4,10.2,1011.6,,1020.3,,,9,,,,10,5,StNs,10,1603,,01,10.9,,,,,
156,堡林,2019-11-24 04:00,13.3,,,9,.4,,0,,84,,12.8,10.6,1011.7,,1020.4,,,9,,,,8,8,Sc,10,1935,,01,11.4,,,,,
156,堡林,2019-11-24 05:00,13.4,,,9,0,,0,,86,,13.1,11,1011.2,,1019.9,,,9,,,,8,8,Sc,10,1839,,01,12.1,,,,,
156,堡林,2019-11-24 06:00,12.6,,0,,.5,,250,,90,,13,10.9,1011.4,,1020.1,,,9,,,,6,6,Ac,35,1689,,,10.8,,,,,
156,堡林,2019-11-24 07:00,12.2,,,9,0,,0,,92,,13,10.9,1011.3,,1020,,,9,,,,7,7,Ac,35,1610,,,9.7,,,,,
156,堡林,2019-11-24 08:00,12.6,,,9,.2,,0,,90,,13,10.9,1011.1,,1019.8,,0,,.09,,,4,4,Sc,10,1600,,,10.4,,,,,
156,堡林,2019-11-24 09:00,14.3,,,9,0,,0,,82,,13.3,11.2,1010.7,,1019.3,,.8,,.57,,,3,3,Ac,33,1800,,,12.1,,,,,
156,堡林,2019-11-24 10:00,15,,,9,0,,0,,80,,13.6,11.5,1011,,1019.7,,.2,,.65,,,6,6,Ac,33,1500,,,15.3,,,,,
156,堡林,2019-11-24 11:00,17.9,,,9,.6,,180,,71,,14.5,12.5,1011,,1019.5,,.9,,1.57,,,6,6,Ac,33,2000,,,20,,,,,
156,堡林,2019-11-24 12:00,19.6,,,9,.9,,270,,63,,14.3,12.3,1010.3,,1018.7,,.9,,1.65,,,3,3,Ac,33,1800,,,22.7,,,,,
156,堡林,2019-11-24 13:00,20.8,,,9,1.1,,250,,62,,15.2,13.2,1009.2,,1017.6,,.8,,1.77,,,7,7,Ac,33,2000,,,24.7,,,,,
156,堡林,2019-11-24 14:00,21.1,,,9,1.4,,230,,61,,15.2,13.2,1008.8,,1017.2,,.2,,1.3,,,6,6,Ac,33,2000,,,23.9,,,,,
156,堡林,2019-11-24 15:00,20.7,,,9,1,,320,,59,,14.3,12.3,1008.6,,1017,,1,,1.55,,,4,2,ScCi,10,2000,,,22.2,,,,,
156,堡林,2019-11-24 16:00,19.6,,,9,2,,290,,66,,15,13,1009.1,,1017.5,,.4,,.61,,,4,3,ScCi,10,2000,,,18.6,,,,,
156,堡林,2019-11-24 17:00,18.1,,,9,1,,270,,73,,15.1,13.1,1009.6,,1018.1,,.5,,.34,,,4,0,Ci,,2000,,,16.1,,,,,
156,堡林,2019-11-24 18:00,17,,0,,1.5,,270,,88,,16.9,14.9,1010.5,,1019,,0,,.05,,,10,5,StNs,8,1200,,01,16.1,,,,,
156,堡林,2019-11-24 19:00,13.8,,,9,2.1,,270,,90,,14.1,12.1,1012.3,,1021,,,9,,,,6,6,Sc,4,2000,,01,14.5,,,,,
156,堡林,2019-11-24 20:00,12.8,,,9,2.8,,340,,88,,12.9,10.8,1013.3,,1022,,,9,,,,10,10,,3,1970,,,13.5,,,,,
156,堡林,2019-11-24 21:00,12.6,,0,,1.8,,360,,78,,11.3,8.8,1014.7,,1023.4,,,9,,,,10,8,ScAs,5,1993,,,12.7,,,,,
156,堡林,2019-11-24 22:00,12.1,,,9,2.2,,20,,58,,8.1,4,1015.3,,1024.1,,,9,,,,10,9,,13,2000,,,11.6,,,,,
